#(dyne/cm2)	(K)	(cm2/s)
Pressure	Temp	Kzz
1.227747E+01	2.295270E+02	1.598209E+07
1.233983E+01	2.295270E+02	1.594166E+07
1.240250E+01	2.295269E+02	1.590133E+07
1.246550E+01	2.295269E+02	1.586110E+07
1.252881E+01	2.295268E+02	1.582097E+07
1.259244E+01	2.295268E+02	1.578095E+07
1.265640E+01	2.295267E+02	1.574102E+07
1.272068E+01	2.295267E+02	1.570120E+07
1.278529E+01	2.295266E+02	1.566148E+07
1.285023E+01	2.295266E+02	1.562185E+07
1.291550E+01	2.295265E+02	1.558233E+07
1.298110E+01	2.295264E+02	1.554291E+07
1.304703E+01	2.295264E+02	1.550359E+07
1.311329E+01	2.295263E+02	1.546437E+07
1.317990E+01	2.295263E+02	1.542524E+07
1.324684E+01	2.295262E+02	1.538622E+07
1.331412E+01	2.295262E+02	1.534729E+07
1.338174E+01	2.295261E+02	1.530847E+07
1.344971E+01	2.295261E+02	1.526974E+07
1.351802E+01	2.295260E+02	1.523111E+07
1.358668E+01	2.295260E+02	1.519257E+07
1.365569E+01	2.295259E+02	1.515414E+07
1.372504E+01	2.295258E+02	1.511580E+07
1.379475E+01	2.295258E+02	1.507756E+07
1.386482E+01	2.295257E+02	1.503941E+07
1.393524E+01	2.295257E+02	1.500137E+07
1.400602E+01	2.295256E+02	1.496341E+07
1.407715E+01	2.295256E+02	1.492556E+07
1.414865E+01	2.295255E+02	1.488780E+07
1.422051E+01	2.295255E+02	1.485013E+07
1.429274E+01	2.295254E+02	1.481257E+07
1.436533E+01	2.295254E+02	1.477509E+07
1.443830E+01	2.295253E+02	1.473771E+07
1.451163E+01	2.295252E+02	1.470043E+07
1.458533E+01	2.295252E+02	1.466324E+07
1.465941E+01	2.295251E+02	1.462614E+07
1.473387E+01	2.295251E+02	1.458914E+07
1.480870E+01	2.295250E+02	1.455223E+07
1.488392E+01	2.295250E+02	1.451541E+07
1.495951E+01	2.295249E+02	1.447869E+07
1.503549E+01	2.295249E+02	1.444206E+07
1.511186E+01	2.295248E+02	1.440552E+07
1.518861E+01	2.295248E+02	1.436908E+07
1.526576E+01	2.295247E+02	1.433273E+07
1.534329E+01	2.295246E+02	1.429647E+07
1.542122E+01	2.295246E+02	1.426030E+07
1.549955E+01	2.295245E+02	1.422422E+07
1.557827E+01	2.295245E+02	1.418824E+07
1.565739E+01	2.295244E+02	1.415234E+07
1.573692E+01	2.295244E+02	1.411654E+07
1.581685E+01	2.295243E+02	1.408082E+07
1.589718E+01	2.295243E+02	1.404520E+07
1.597792E+01	2.295242E+02	1.400967E+07
1.605908E+01	2.295242E+02	1.397423E+07
1.614064E+01	2.295241E+02	1.393887E+07
1.622262E+01	2.295240E+02	1.390361E+07
1.630502E+01	2.295240E+02	1.386843E+07
1.638783E+01	2.295240E+02	1.383335E+07
1.647106E+01	2.295239E+02	1.379835E+07
1.655472E+01	2.295239E+02	1.376344E+07
1.663880E+01	2.295239E+02	1.372862E+07
1.672331E+01	2.295239E+02	1.369389E+07
1.680825E+01	2.295238E+02	1.365925E+07
1.689362E+01	2.295238E+02	1.362469E+07
1.697943E+01	2.295238E+02	1.359022E+07
1.706566E+01	2.295238E+02	1.355584E+07
1.715234E+01	2.295237E+02	1.352154E+07
1.723946E+01	2.295237E+02	1.348734E+07
1.732702E+01	2.295237E+02	1.345322E+07
1.741502E+01	2.295236E+02	1.341918E+07
1.750348E+01	2.295236E+02	1.338523E+07
1.759238E+01	2.295236E+02	1.335137E+07
1.768173E+01	2.295236E+02	1.331759E+07
1.777154E+01	2.295235E+02	1.328390E+07
1.786180E+01	2.295235E+02	1.325029E+07
1.795252E+01	2.295235E+02	1.321677E+07
1.804370E+01	2.295235E+02	1.318333E+07
1.813535E+01	2.295234E+02	1.314998E+07
1.822746E+01	2.295234E+02	1.311671E+07
1.832003E+01	2.295234E+02	1.308353E+07
1.841308E+01	2.295233E+02	1.305043E+07
